fpr,tpr,threshold
0.17209302325581396,0.27964071856287426,0.6281919025617831
0.1744186046511628,0.27964071856287426,0.6281753506007776
0.1744186046511628,0.281437125748503,0.6278134770075493
0.17674418604651163,0.281437125748503,0.6271465211666682
0.17674418604651163,0.28263473053892213,0.6269284542931565
0.17906976744186046,0.28263473053892213,0.6268012129565902
0.17906976744186046,0.2904191616766467,0.6229805729583926
0.18372093023255814,0.2904191616766467,0.6222091667895238
0.18372093023255814,0.2940119760479042,0.6201056351067409
0.18604651162790697,0.2940119760479042,0.6198006809977528
0.18604651162790697,0.2946107784431138,0.6196727195560398
0.19069767441860466,0.2946107784431138,0.6191134427855175
0.19069767441860466,0.3023952095808383,0.6171079048109068
0.1930232558139535,0.3023952095808383,0.6170644445142031
0.1930232558139535,0.3029940119760479,0.6168110676840494
0.19534883720930232,0.3029940119760479,0.6166655821549732
0.19534883720930232,0.30479041916167665,0.6161439833366344
0.19767441860465115,0.30479041916167665,0.6156218441701838
0.19767441860465115,0.3089820359281437,0.6140713393961126
0.2,0.3089820359281437,0.6137369191570679
0.2,0.3119760479041916,0.613489367540786
0.20232558139534884,0.3119760479041916,0.6132063457039594
0.20232558139534884,0.3155688622754491,0.6114929178275214
0.20465116279069767,0.3155688622754491,0.6113801130870704
0.20465116279069767,0.3197604790419162,0.6108079086615572
0.2069767441860465,0.3197604790419162,0.6103539556428556
0.2069767441860465,0.32934131736526945,0.6072347365938574
0.20930232558139536,0.32934131736526945,0.6068859863152872
0.20930232558139536,0.33532934131736525,0.6040198253012954
0.2116279069767442,0.33532934131736525,0.6039597876877345
0.2116279069767442,0.3395209580838323,0.6025147328130003
0.21395348837209302,0.3395209580838323,0.6024736737571508
0.21395348837209302,0.3413173652694611,0.6013828218954752
0.21627906976744185,0.3413173652694611,0.6013719978749786
0.21627906976744185,0.3473053892215569,0.5989297633296513
0.2186046511627907,0.3473053892215569,0.5989058460475004
0.2186046511627907,0.3538922155688623,0.5976785831684174
0.22093023255813954,0.3538922155688623,0.5976282276533864
0.22093023255813954,0.35748502994011977,0.5959274797997619
0.22325581395348837,0.35748502994011977,0.5955353723452662
0.22325581395348837,0.3598802395209581,0.5941035752480808
0.2255813953488372,0.3598802395209581,0.5939720167260173
0.2255813953488372,0.3646706586826347,0.5922918236856732
0.22790697674418606,0.3646706586826347,0.5914138545703248
0.22790697674418606,0.36706586826347304,0.5903158540766953
0.23255813953488372,0.36706586826347304,0.5900846867814145
0.23255813953488372,0.3688622754491018,0.5891044641645364
0.23488372093023255,0.3688622754491018,0.5889886326828392
0.23488372093023255,0.3712574850299401,0.5881386814393204
0.2372093023255814,0.3712574850299401,0.588052026041823
0.2372093023255814,0.3790419161676647,0.5846030117877579
0.23953488372093024,0.3790419161676647,0.5845165922524673
0.23953488372093024,0.38802395209580837,0.5827469010393689
0.24186046511627907,0.38802395209580837,0.5820418242437168
0.24186046511627907,0.39281437125748503,0.5806379538038579
0.2441860465116279,0.39281437125748503,0.5806158082935886
0.2441860465116279,0.39820359281437123,0.5787865439434882
0.24651162790697675,0.39820359281437123,0.5786498753922992
0.24651162790697675,0.4035928143712575,0.5771197400630217
0.24883720930232558,0.4035928143712575,0.5767613271745777
0.24883720930232558,0.40778443113772456,0.5762983274295701
0.25116279069767444,0.40778443113772456,0.5756433065717901
0.25116279069767444,0.4215568862275449,0.5719797936715139
0.2558139534883721,0.4215568862275449,0.5713483792152138
0.2558139534883721,0.4305389221556886,0.5688854252364002
0.25813953488372093,0.4305389221556886,0.5687595529942063
0.25813953488372093,0.43293413173652695,0.5675270453328993
0.26046511627906976,0.43293413173652695,0.5674056340534639
0.26046511627906976,0.4347305389221557,0.5665627656984317
0.2627906976744186,0.4347305389221557,0.565908361755364
0.2627906976744186,0.4473053892215569,0.5631599963646969
0.2651162790697674,0.4473053892215569,0.5629619088099254
0.2651162790697674,0.45149700598802395,0.5615513235499792
0.26976744186046514,0.45149700598802395,0.560980379095414
0.26976744186046514,0.4616766467065868,0.5581782126565892
0.27209302325581397,0.4616766467065868,0.558169438526672
0.27209302325581397,0.4622754491017964,0.5580556262037951
0.2744186046511628,0.4622754491017964,0.557984044961374
0.2744186046511628,0.46407185628742514,0.5579082388576845
0.27674418604651163,0.46407185628742514,0.5578750038284238
0.27674418604651163,0.47005988023952094,0.5561521417646327
0.27906976744186046,0.47005988023952094,0.5561295424080851
0.27906976744186046,0.474251497005988,0.5548059178313542
0.2813953488372093,0.474251497005988,0.5546772510144516
0.2813953488372093,0.47784431137724553,0.5537938880659735
0.2837209302325581,0.47784431137724553,0.5537615082731029
0.2837209302325581,0.4784431137724551,0.5537259907885812
